Cycle,Real Time,Timestamp,Latitude,Longitude,Speed(km/h),Heading,Distance Pass,Distance(m),Update Time Pass,Update Time Difference(s),Heading Pass,Heading Difference(deg),Result,Reason
2,2026-05-19 05:02:25.538669,09:16:42+00:00,37.42068666666667,-122.08103666666666,16.24204,95.24,True,4.900062582764123,True,1.0,True,1.0,PASS,matching track
2,2026-05-19 05:02:26.041165,09:16:43+00:00,37.420683333333336,-122.08098333333334,16.22352,95.13,True,0.6184373085151682,True,1.0,True,0.8900000000000006,PASS,matching track
2,2026-05-19 05:02:26.543988,09:16:44+00:00,37.42068,-122.08093333333333,16.205000000000002,95.06,True,0.618437333483743,True,1.0,True,0.8200000000000074,PASS,matching track
2,2026-05-19 05:02:27.046542,09:16:45+00:00,37.42068,-122.08088166666667,16.16796,95.05,True,0.5901259681028531,True,1.0,True,0.8100000000000023,PASS,matching track
2,2026-05-19 05:02:27.549267,09:16:46+00:00,37.420676666666665,-122.08083166666667,16.149440000000002,94.89,True,0.5901259942602011,True,1.0,True,0.7600000000000051,PASS,matching track
2,2026-05-19 05:02:28.051854,09:16:47+00:00,37.42067333333333,-122.08078,16.130920000000003,94.14,True,0.5901260204175467,True,1.0,True,0.07000000000000739,PASS,matching track
2,2026-05-19 05:02:28.555226,09:16:48+00:00,37.420671666666664,-122.08073,16.09388,94.5,True,0.5901260334962188,True,1.0,True,0.4300000000000068,PASS,matching track
2,2026-05-19 05:02:29.058134,09:16:49+00:00,37.42067,-122.08067666666666,16.07536,94.7,True,0.7604963978571807,True,1.0,True,0.769999999999996,PASS,matching track
2,2026-05-19 05:02:29.561164,09:16:50+00:00,37.42066833333333,-122.08062666666666,16.05684,94.66,True,0.7604964136842179,True,1.0,True,0.11999999999999034,PASS,matching track
2,2026-05-19 05:02:30.064735,09:16:51+00:00,37.420665,-122.08057666666667,16.038320000000002,94.61,True,0.7604964449855047,True,1.0,True,0.060000000000002274,PASS,matching track
2,2026-05-19 05:02:30.567555,09:16:52+00:00,37.42066166666667,-122.080525,16.0198,94.56,True,0.7604964769935642,True,1.0,True,0.010000000000005116,PASS,matching track
2,2026-05-19 05:02:31.069590,09:16:53+00:00,37.42066166666667,-122.080475,16.00128,95.21,True,0.8252291546924295,True,1.0,True,0.5999999999999943,PASS,matching track
2,2026-05-19 05:02:31.572521,09:16:54+00:00,37.420658333333336,-122.08042333333333,15.982760000000003,95.16,True,0.8252291863330994,True,1.0,True,0.5,PASS,matching track
2,2026-05-19 05:02:32.076105,09:16:55+00:00,37.420655,-122.08037333333333,15.96424,95.1,True,0.8252292155032076,True,1.0,True,0.4399999999999977,PASS,matching track
2,2026-05-19 05:02:32.578788,09:16:56+00:00,37.420651666666664,-122.08032166666666,15.94572,95.09,True,0.8252292443189392,True,1.0,True,0.4300000000000068,PASS,matching track
2,2026-05-19 05:02:33.082212,09:16:57+00:00,37.42064833333333,-122.08027166666666,15.94572,95.07,True,0.8252292741940987,True,1.0,True,0.4099999999999966,PASS,matching track
2,2026-05-19 05:02:33.585264,09:16:58+00:00,37.42064666666667,-122.08022,15.94572,95.0,True,0.923083863238217,True,1.0,True,0.3400000000000034,PASS,matching track
2,2026-05-19 05:02:34.088613,09:16:59+00:00,37.42064333333333,-122.08017,15.927200000000001,94.93,True,0.9230838870891405,True,1.0,True,0.27000000000001023,PASS,matching track
2,2026-05-19 05:02:34.591738,09:17:00+00:00,37.420695,-122.08018,15.927200000000001,94.85,False,6.2909109303682085,True,1.0,True,0.18999999999999773,FAIL,distance is over tolerance: 6.29m
2,2026-05-19 05:02:35.095527,09:17:01+00:00,37.42069166666667,-122.08013,15.927200000000001,94.78,False,6.296098550086618,True,1.0,True,0.12000000000000455,FAIL,distance is over tolerance: 6.30m
2,2026-05-19 05:02:35.599790,09:17:02+00:00,37.42068833333333,-122.08008,15.927200000000001,94.7,False,6.296098547134788,True,1.0,True,0.04000000000000625,FAIL,distance is over tolerance: 6.30m
2,2026-05-19 05:02:36.103346,09:17:03+00:00,37.420685,-122.08002833333333,15.927200000000001,94.62,False,6.29091092080683,True,1.0,True,0.03999999999999204,FAIL,distance is over tolerance: 6.29m
2,2026-05-19 05:02:36.607209,09:17:04+00:00,37.42068166666667,-122.07997833333333,15.94572,94.55,False,6.29609854052214,True,1.0,True,0.10999999999999943,FAIL,distance is over tolerance: 6.30m
2,2026-05-19 05:02:37.111517,09:17:05+00:00,37.420678333333335,-122.07992666666667,15.94572,94.47,False,6.290910913136314,True,1.0,True,0.18999999999999773,FAIL,distance is over tolerance: 6.29m
2,2026-05-19 05:02:37.615474,09:17:06+00:00,37.420675,-122.07987666666666,15.96424,94.4,False,6.296098536384429,True,1.0,True,0.25,FAIL,distance is over tolerance: 6.30m
2,2026-05-19 05:02:38.118548,09:17:07+00:00,37.42067333333333,-122.079825,15.96424,93.81,False,6.475837393488467,True,1.0,True,0.28000000000000114,FAIL,distance is over tolerance: 6.48m
2,2026-05-19 05:02:38.621636,09:17:08+00:00,37.420671666666664,-122.079775,15.982760000000003,93.68,False,6.665666406688454,True,1.0,True,0.4099999999999966,FAIL,distance is over tolerance: 6.67m
2,2026-05-19 05:02:39.125226,09:17:09+00:00,37.42066833333333,-122.079725,16.00128,93.61,False,6.480876989046878,True,1.0,True,0.480000000000004,FAIL,distance is over tolerance: 6.48m
2,2026-05-19 05:02:39.628535,09:17:10+00:00,37.420665,-122.079675,16.0198,93.55,False,6.489267629202537,True,1.0,True,0.5400000000000063,FAIL,distance is over tolerance: 6.49m
2,2026-05-19 05:02:40.132053,09:17:11+00:00,37.42066166666667,-122.079625,16.038320000000002,94.05,False,6.48926762550912,True,1.0,True,0.04000000000000625,FAIL,distance is over tolerance: 6.49m
2,2026-05-19 05:02:40.636190,09:17:12+00:00,37.420658333333336,-122.07957333333333,16.05684,94.9,False,6.480876980084614,True,1.0,True,0.2400000000000091,FAIL,distance is over tolerance: 6.48m
2,2026-05-19 05:02:41.140438,09:17:13+00:00,37.420655,-122.07952333333333,16.07536,94.85,False,6.489267620590659,True,1.0,True,0.18999999999999773,FAIL,distance is over tolerance: 6.49m
2,2026-05-19 05:02:41.644331,09:17:14+00:00,37.420651666666664,-122.07947166666666,16.09388,94.8,False,6.480876974462084,True,1.0,True,0.14000000000000057,FAIL,distance is over tolerance: 6.48m
2,2026-05-19 05:02:42.147251,09:17:15+00:00,37.42064666666667,-122.07942333333334,16.130920000000003,94.75,False,6.316806423590346,True,1.0,True,0.8199999999999932,FAIL,distance is over tolerance: 6.32m
2,2026-05-19 05:02:42.650834,09:17:16+00:00,37.420588333333335,-122.07931166666667,16.149440000000002,94.71,True,4.882581027868357,True,1.0,True,0.8599999999999994,PASS,matching track
2,2026-05-19 05:02:43.153594,09:17:17+00:00,37.420585,-122.07926,16.16796,94.67,True,0.8621761628427662,True,1.0,True,0.8999999999999915,PASS,matching track
2,2026-05-19 05:02:43.656993,09:17:18+00:00,37.42058,-122.07921,16.205000000000002,94.64,True,4.8720584940348575,True,1.0,True,0.9299999999999926,PASS,matching track
2,2026-05-19 05:02:44.159541,09:17:19+00:00,37.42057666666667,-122.07915833333334,16.22352,94.62,True,0.86217618752019,True,1.0,True,0.9499999999999886,PASS,matching track
2,2026-05-19 05:02:44.663339,09:17:20+00:00,37.42057333333333,-122.07910833333334,16.24204,94.6,True,4.882581994794487,True,1.0,True,0.9699999999999989,PASS,matching track
2,2026-05-19 05:02:45.166286,09:17:21+00:00,37.420568333333335,-122.07906,16.27908,94.58,True,4.724637226147598,True,1.0,True,0.14000000000000057,PASS,matching track
2,2026-05-19 05:02:45.669678,09:17:22+00:00,37.420565,-122.07900833333333,16.297600000000003,94.57,True,4.882582534291641,True,1.0,True,0.15000000000000568,PASS,matching track
2,2026-05-19 05:02:46.172733,09:17:23+00:00,37.420561666666664,-122.07895833333333,16.31612,94.57,True,4.735488318654674,True,1.0,True,0.15000000000000568,PASS,matching track
2,2026-05-19 05:02:46.674882,09:17:24+00:00,37.42055666666667,-122.07890833333333,16.353160000000003,93.72,True,4.724637957999909,True,1.0,True,0.5400000000000063,PASS,matching track
2,2026-05-19 05:02:47.177831,09:17:25+00:00,37.42055166666667,-122.07885833333333,16.37168,93.27,True,4.577223283347147,True,1.0,True,0.9900000000000091,PASS,matching track
2,2026-05-19 05:02:47.680873,09:17:26+00:00,37.420548333333336,-122.07880666666667,16.3902,93.29,True,4.724638480833596,True,1.0,True,0.9699999999999989,PASS,matching track
2,2026-05-19 05:02:48.183462,09:17:27+00:00,37.42054666666667,-122.07875666666666,16.40872,93.46,True,4.588422875271435,True,1.0,True,0.8000000000000114,PASS,matching track
2,2026-05-19 05:02:48.686378,09:17:28+00:00,37.420543333333335,-122.07870833333334,16.427239999999998,93.56,True,4.429816560543354,True,1.0,True,0.7000000000000028,PASS,matching track
2,2026-05-19 05:02:49.188782,09:17:29+00:00,37.42054,-122.07865666666666,16.427239999999998,93.6,True,4.577223993656603,True,1.0,True,0.6600000000000108,PASS,matching track
2,2026-05-19 05:02:49.692338,09:17:30+00:00,37.420535,-122.07860666666667,16.445760000000003,93.63,True,4.4259532952211575,True,1.0,True,0.7800000000000011,PASS,matching track
2,2026-05-19 05:02:50.195051,09:17:31+00:00,37.42053166666667,-122.07855666666667,16.464280000000002,93.68,True,4.425953492658545,True,1.0,True,0.8099999999999881,PASS,matching track
2,2026-05-19 05:02:50.698461,09:17:32+00:00,37.42052833333333,-122.07850666666667,16.464280000000002,93.72,True,4.278421898329505,True,1.0,True,0.769999999999996,PASS,matching track
2,2026-05-19 05:02:51.201161,09:17:33+00:00,37.420525,-122.078455,16.4828,93.77,True,4.425953885017411,True,1.0,True,0.6099999999999994,PASS,matching track
2,2026-05-19 05:02:51.704805,09:17:34+00:00,37.420521666666666,-122.078405,16.4828,93.83,True,4.278422277609713,True,1.0,True,0.6599999999999966,PASS,matching track
2,2026-05-19 05:02:52.207718,09:17:35+00:00,37.420516666666664,-122.078355,16.4828,93.89,True,4.282419327837011,True,1.0,True,0.5999999999999943,PASS,matching track
2,2026-05-19 05:02:52.710367,09:17:36+00:00,37.420515,-122.078305,16.464280000000002,92.62,True,4.130890841482058,True,1.0,True,0.539999999999992,PASS,matching track
2,2026-05-19 05:02:53.213305,09:17:37+00:00,37.42051166666667,-122.07825333333334,16.464280000000002,94.91,True,4.2824196110392405,True,1.0,True,0.4200000000000017,PASS,matching track
2,2026-05-19 05:02:53.716789,09:17:38+00:00,37.42050833333333,-122.07820333333333,16.4828,96.42,True,4.135030577190695,True,1.0,True,0.3999999999999915,PASS,matching track
2,2026-05-19 05:02:54.219488,09:17:39+00:00,37.42050166666667,-122.078155,16.464280000000002,96.49,True,4.021827749917658,True,1.0,True,0.3299999999999983,PASS,matching track
2,2026-05-19 05:02:54.721716,09:17:40+00:00,37.420496666666665,-122.07810333333333,16.464280000000002,96.56,True,4.1679984503640215,True,1.0,True,0.2599999999999909,PASS,matching track
2,2026-05-19 05:02:55.224031,09:17:41+00:00,37.42049166666666,-122.07805333333333,16.445760000000003,97.55,True,4.021828274602702,True,1.0,True,0.18000000000000682,PASS,matching track
2,2026-05-19 05:02:55.727317,09:17:42+00:00,37.42048666666667,-122.07800333333333,16.427239999999998,97.93,True,4.021828537386478,True,1.0,True,0.09999999999999432,PASS,matching track
2,2026-05-19 05:02:56.230085,09:17:43+00:00,37.42048,-122.077955,12.260240000000001,76.51,True,3.906538123135746,True,1.0,True,0.030000000000001137,PASS,matching track
2,2026-05-19 05:02:56.733568,09:17:44+00:00,37.42048666666667,-122.07791833333333,16.40872,0.54,True,2.712935092808824,True,1.0,True,0.050000000000000044,PASS,matching track
2,2026-05-19 05:02:57.237291,09:17:45+00:00,37.42052666666667,-122.07791666666667,16.3902,0.62,True,4.2774056395114375,True,1.0,True,0.13,PASS,matching track
2,2026-05-19 05:02:57.740185,09:17:46+00:00,37.420568333333335,-122.07791666666667,16.37168,0.2,True,4.478472320276509,True,1.0,True,0.2,PASS,matching track
2,2026-05-19 05:02:58.242941,09:17:47+00:00,37.420606666666664,-122.07791666666667,16.353160000000003,0.28,True,4.11203531577227,True,1.0,True,0.20999999999999996,PASS,matching track
2,2026-05-19 05:02:58.745313,09:17:48+00:00,37.42064833333333,-122.07791833333333,16.31612,1.47,True,4.317921750226348,True,1.0,True,0.34999999999999987,PASS,matching track
2,2026-05-19 05:02:59.247755,09:17:49+00:00,37.42068833333333,-122.07791666666667,16.297600000000003,0.42,True,4.112035278578615,True,1.0,True,0.06,PASS,matching track
2,2026-05-19 05:02:59.750526,09:17:50+00:00,37.42072833333334,-122.07791666666667,16.27908,0.49,True,4.135785742294302,True,1.0,True,0.010000000000000009,PASS,matching track
2,2026-05-19 05:03:00.253461,09:17:51+00:00,37.420768333333335,-122.07791666666667,16.24204,0.55,True,4.135785697945007,True,1.0,True,0.07000000000000006,PASS,matching track
2,2026-05-19 05:03:00.755785,09:17:52+00:00,37.42080833333333,-122.07791666666667,16.22352,1.1,True,3.953913409330413,True,1.0,True,0.42000000000000004,PASS,matching track
2,2026-05-19 05:03:01.259056,09:17:53+00:00,37.42085,-122.07791666666667,16.205000000000002,1.36,True,4.1357856124570445,True,1.0,True,0.68,PASS,matching track
2,2026-05-19 05:03:01.761712,09:17:54+00:00,37.42089,-122.07791666666667,16.16796,1.41,True,3.9539133124049983,True,1.0,True,0.7299999999999999,PASS,matching track
2,2026-05-19 05:03:02.264215,09:17:55+00:00,37.42093166666667,-122.077915,16.149440000000002,1.17,True,4.112035171909788,True,1.0,True,0.4899999999999999,PASS,matching track
2,2026-05-19 05:03:02.767815,09:17:56+00:00,37.42097166666667,-122.077915,16.130920000000003,0.83,True,3.9539132161860047,True,1.0,True,0.1499999999999999,PASS,matching track
2,2026-05-19 05:03:03.271270,09:17:57+00:00,37.42101,-122.077915,16.09388,0.87,True,3.7723427327596384,True,1.0,True,0.18999999999999995,PASS,matching track
2,2026-05-19 05:03:03.774699,09:17:58+00:00,37.42105166666666,-122.077915,16.07536,0.29,True,3.9539131217135637,True,1.0,True,0.10000000000000003,PASS,matching track
2,2026-05-19 05:03:04.277284,09:17:59+00:00,37.42109166666667,-122.07791666666667,16.05684,358.09,True,3.8039436549102636,True,1.0,True,0.92999999999995,PASS,matching track
2,2026-05-19 05:03:04.781132,09:18:00+00:00,37.42113333333333,-122.07791833333333,16.038320000000002,357.25,True,3.9840740930426297,True,1.0,True,0.08999999999997499,PASS,matching track
2,2026-05-19 05:03:05.284048,09:18:01+00:00,37.421173333333336,-122.07792166666667,16.0198,356.68,True,3.8409548885324343,True,1.0,True,0.38999999999998636,PASS,matching track
2,2026-05-19 05:03:05.786569,09:18:02+00:00,37.421213333333334,-122.077925,16.00128,353.92,True,3.8409547664922057,True,1.0,True,0.6800000000000068,PASS,matching track
2,2026-05-19 05:03:06.288943,09:18:03+00:00,37.421255,-122.07793166666667,15.982760000000003,354.07,True,4.105152774673033,True,1.0,True,0.8299999999999841,PASS,matching track
2,2026-05-19 05:03:06.791901,09:18:04+00:00,37.421295,-122.07793833333334,15.96424,354.24,True,3.930574743475964,True,1.0,True,1.0,PASS,matching track
2,2026-05-19 05:03:07.294746,09:18:05+00:00,37.421335,-122.07794333333334,15.96424,354.21,True,3.8832213679507626,True,1.0,True,0.20999999999997954,PASS,matching track
2,2026-05-19 05:03:07.797889,09:18:06+00:00,37.421375,-122.07795,15.94572,354.2,True,3.9305743125501977,True,1.0,True,0.18999999999999773,PASS,matching track
2,2026-05-19 05:03:08.300636,09:18:07+00:00,37.421416666666666,-122.07795666666667,15.94572,354.1,True,4.105151952239337,True,1.0,True,0.009999999999990905,PASS,matching track
2,2026-05-19 05:03:08.805139,09:18:08+00:00,37.421456666666664,-122.07796166666667,15.927200000000001,354.95,True,3.883220860103498,True,1.0,True,0.5600000000000023,PASS,matching track
2,2026-05-19 05:03:09.307977,09:18:09+00:00,37.42149666666667,-122.07796833333333,15.927200000000001,355.31,True,3.930573658406163,True,1.0,True,0.6200000000000045,PASS,matching track
2,2026-05-19 05:03:09.810217,09:18:10+00:00,37.42153666666667,-122.07797333333333,15.927200000000001,355.0,True,3.8832205268302493,True,1.0,True,0.6100000000000136,PASS,matching track
2,2026-05-19 05:03:10.313445,09:18:11+00:00,37.421578333333336,-122.07797666666667,15.927200000000001,354.96,True,4.0194259293079355,True,1.0,True,0.5699999999999932,PASS,matching track
2,2026-05-19 05:03:10.816670,09:18:12+00:00,37.421618333333335,-122.07798166666667,15.90868,356.74,True,3.840953515389181,True,1.0,True,0.37999999999999545,PASS,matching track
2,2026-05-19 05:03:11.320402,09:18:13+00:00,37.42165833333333,-122.077985,15.94572,357.88,True,3.8039424483209894,True,1.0,True,0.5500000000000114,PASS,matching track
2,2026-05-19 05:03:11.823450,09:18:14+00:00,37.4217,-122.07798833333334,15.94572,357.97,True,3.984072975958726,True,1.0,True,0.03000000000002956,PASS,matching track
2,2026-05-19 05:03:12.325837,09:18:15+00:00,37.42174,-122.07799,15.94572,357.98,True,3.7723417815135374,True,1.0,True,0.040000000000020464,PASS,matching track
2,2026-05-19 05:03:12.828525,09:18:16+00:00,37.42178166666667,-122.07799166666666,15.96424,357.92,True,3.9539122581600354,True,1.0,True,0.01999999999998181,PASS,matching track
2,2026-05-19 05:03:13.330724,09:18:17+00:00,37.421821666666666,-122.07799333333334,15.982760000000003,358.47,True,3.7462885246877162,True,1.0,True,0.5300000000000296,PASS,matching track
2,2026-05-19 05:03:13.832927,09:18:18+00:00,37.421863333333334,-122.077995,16.00128,359.71,True,3.9290631952693684,True,1.0,True,0.2699999999999818,PASS,matching track
2,2026-05-19 05:03:14.335151,09:18:19+00:00,37.421905,-122.07799666666666,16.0198,359.7,True,4.112034739941465,True,1.0,True,0.2599999999999909,PASS,matching track
2,2026-05-19 05:03:14.837857,09:18:20+00:00,37.421945,-122.077995,16.038320000000002,359.76,True,3.8956847176441234,True,1.0,True,0.2400000000000091,PASS,matching track
2,2026-05-19 05:03:15.340174,09:18:21+00:00,37.42198666666667,-122.077995,16.05684,0.24,True,4.080153410438156,True,1.0,True,0.24,PASS,matching track
2,2026-05-19 05:03:15.842950,09:18:22+00:00,37.42202666666667,-122.077995,16.07536,1.24,True,3.895684747992668,True,1.0,True,0.16999999999999993,PASS,matching track
2,2026-05-19 05:03:16.346462,09:18:23+00:00,37.422066666666666,-122.077995,16.09388,2.26,True,3.8956847603343596,True,1.0,True,0.08999999999999986,PASS,matching track
2,2026-05-19 05:03:16.849068,09:18:24+00:00,37.42211,-122.07799,16.130920000000003,2.08,True,4.257003954173552,True,1.0,True,0.020000000000000018,PASS,matching track
2,2026-05-19 05:03:17.351790,09:18:25+00:00,37.42215,-122.07798833333334,16.149440000000002,1.91,True,4.069470923558297,True,1.0,True,0.06000000000000005,PASS,matching track
2,2026-05-19 05:03:17.854949,09:18:26+00:00,37.42219166666667,-122.07798666666666,16.16796,2.78,True,4.254446902902137,True,1.0,True,0.14000000000000012,PASS,matching track
2,2026-05-19 05:03:18.357725,09:18:27+00:00,37.42223166666667,-122.077985,16.205000000000002,3.26,True,4.069470978737408,True,1.0,True,0.2100000000000004,PASS,matching track
2,2026-05-19 05:03:18.860458,09:18:28+00:00,37.42227333333334,-122.07798,16.22352,3.35,True,4.264666162310423,True,1.0,True,0.1200000000000001,PASS,matching track
2,2026-05-19 05:03:19.363276,09:18:29+00:00,37.422315,-122.07797666666667,16.24204,4.45,True,4.449217295215793,True,1.0,True,0.05999999999999961,PASS,matching track
2,2026-05-19 05:03:19.865969,09:18:30+00:00,37.422355,-122.07797166666667,16.27908,4.08,True,4.277405839212986,True,1.0,True,0.11000000000000032,PASS,matching track
2,2026-05-19 05:03:20.368687,09:18:31+00:00,37.422396666666664,-122.07796666666667,16.297600000000003,3.69,True,4.461430004793142,True,1.0,True,0.04999999999999982,PASS,matching track
2,2026-05-19 05:03:20.871579,09:18:32+00:00,37.42243833333333,-122.07796333333333,16.31612,3.63,True,4.461430010357887,True,1.0,True,0.3200000000000003,PASS,matching track
2,2026-05-19 05:03:21.374604,09:18:33+00:00,37.42247833333333,-122.07795833333333,16.33464,3.76,True,4.478471769668992,True,1.0,True,0.1900000000000004,PASS,matching track
2,2026-05-19 05:03:21.878046,09:18:34+00:00,37.42252,-122.077955,16.37168,4.21,True,4.645529798029542,True,1.0,True,0.019999999999999574,PASS,matching track
2,2026-05-19 05:03:22.380820,09:18:35+00:00,37.42256,-122.07794833333334,16.3902,3.21,True,4.500287697205139,True,1.0,True,0.04999999999999982,PASS,matching track
2,2026-05-19 05:03:22.883541,09:18:36+00:00,37.422601666666665,-122.077945,16.40872,2.71,True,4.661898577859284,True,1.0,True,0.08999999999999986,PASS,matching track
2,2026-05-19 05:03:23.386274,09:18:37+00:00,37.42264333333333,-122.07794166666666,16.427239999999998,2.67,True,4.845443197848829,True,1.0,True,0.1299999999999999,PASS,matching track
2,2026-05-19 05:03:23.889603,09:18:38+00:00,37.42268333333333,-122.07794,16.427239999999998,2.29,True,4.645529833148495,True,1.0,True,0.08000000000000007,PASS,matching track
2,2026-05-19 05:03:24.393087,09:18:39+00:00,37.42272333333333,-122.077935,16.445760000000003,1.89,True,4.682859963708443,True,1.0,True,0.17999999999999994,PASS,matching track
2,2026-05-19 05:03:24.896070,09:18:40+00:00,37.42276666666667,-122.07793166666667,16.464280000000002,1.27,True,0.5768391865920208,True,1.0,True,0.7999999999999998,PASS,matching track
2,2026-05-19 05:03:25.399591,09:18:41+00:00,37.422806666666666,-122.07793,16.464280000000002,1.15,True,4.845443173690388,True,1.0,True,0.9199999999999999,PASS,matching track
2,2026-05-19 05:03:25.902886,09:18:42+00:00,37.422848333333334,-122.07792833333333,16.4828,1.09,True,0.576838820755691,True,1.0,True,0.9799999999999998,PASS,matching track
2,2026-05-19 05:03:26.406623,09:18:43+00:00,37.42288833333333,-122.077925,16.4828,1.55,True,4.865613826371162,True,1.0,True,0.22999999999999998,PASS,matching track
2,2026-05-19 05:03:26.909349,09:18:44+00:00,37.42292833333333,-122.07792333333333,16.4828,1.72,True,4.8656137992149855,True,1.0,True,0.06000000000000005,PASS,matching track
2,2026-05-19 05:03:27.411996,09:18:45+00:00,37.42297166666667,-122.07792,16.4828,1.1,True,0.8100447314843064,True,1.0,True,0.2999999999999998,PASS,matching track
2,2026-05-19 05:03:27.914542,09:18:46+00:00,37.42301166666667,-122.07791833333333,16.4828,0.79,True,0.8100445061408973,True,1.0,True,0.1499999999999999,PASS,matching track
2,2026-05-19 05:03:28.417702,09:18:47+00:00,37.423053333333336,-122.07791666666667,16.4828,0.42,True,0.810044270978204,True,1.0,True,0.38000000000000006,PASS,matching track
2,2026-05-19 05:03:28.922450,09:18:48+00:00,37.423093333333334,-122.07791333333333,16.464280000000002,0.51,True,0.9230648214916859,True,1.0,True,0.29000000000000004,PASS,matching track
2,2026-05-19 05:03:29.425019,09:18:49+00:00,37.423135,-122.07791333333333,16.464280000000002,360.0,True,0.9230644975618117,True,1.0,True,0.10000000000002274,PASS,matching track
2,2026-05-19 05:03:29.927411,09:18:50+00:00,37.42317666666667,-122.07791166666667,16.445760000000003,359.88,True,1.0447776232421988,True,1.0,True,0.13999999999998636,PASS,matching track
2,2026-05-19 05:03:30.429735,09:18:51+00:00,37.42321666666667,-122.07791166666667,16.445760000000003,359.22,True,1.0447773479064952,True,1.0,True,0.5199999999999818,PASS,matching track
2,2026-05-19 05:03:30.932564,09:18:52+00:00,37.42325833333334,-122.07791166666667,16.427239999999998,358.9,True,1.04477706418638,True,1.0,True,0.8400000000000318,PASS,matching track
2,2026-05-19 05:03:31.435932,09:18:53+00:00,37.423298333333335,-122.07791166666667,16.40872,358.94,True,1.0447767906153627,True,1.0,True,0.8000000000000114,PASS,matching track
2,2026-05-19 05:03:31.939175,09:18:54+00:00,37.42334,-122.07791166666667,16.3902,358.99,True,1.0447765044241093,True,1.0,True,0.75,PASS,matching track
2,2026-05-19 05:03:32.443035,09:18:55+00:00,37.42338,-122.07791166666667,11.112,302.39,True,1.0447762326202736,True,1.0,True,0.6999999999999886,PASS,matching track
2,2026-05-19 05:03:32.946821,09:18:56+00:00,37.423395,-122.07794,16.353160000000003,262.88,True,2.9860569811415067,True,1.0,True,0.5900000000000318,PASS,matching track
2,2026-05-19 05:03:33.449547,09:18:57+00:00,37.42339,-122.07799166666666,16.31612,262.93,True,3.8401382540321265,True,1.0,True,0.5400000000000205,PASS,matching track
2,2026-05-19 05:03:33.952096,09:18:58+00:00,37.423386666666666,-122.07804166666666,16.297600000000003,262.95,True,3.706662791064699,True,1.0,True,0.5200000000000387,PASS,matching track
2,2026-05-19 05:03:34.456150,09:18:59+00:00,37.423381666666664,-122.07809166666667,16.27908,263.02,True,3.692790571202092,True,1.0,True,0.4500000000000455,PASS,matching track
2,2026-05-19 05:03:34.958554,09:19:00+00:00,37.42337666666667,-122.07814333333333,16.24204,320.15,True,3.8401389326682454,True,1.0,False,51.27999999999997,FAIL,heading is over tolerance: 51.28deg
2,2026-05-19 05:03:35.461347,09:19:01+00:00,37.42337333333333,-122.07819333333333,16.22352,323.51,True,3.7066634417132547,True,1.0,False,54.639999999999986,FAIL,heading is over tolerance: 54.64deg
2,2026-05-19 05:03:35.964602,09:19:02+00:00,37.42337166666667,-122.078245,16.205000000000002,323.63,True,3.8756158950330755,True,1.0,False,54.75999999999999,FAIL,heading is over tolerance: 54.76deg
2,2026-05-19 05:03:36.468983,09:19:03+00:00,37.42337166666667,-122.078295,16.18648,323.87,True,3.7616417264509687,True,1.0,False,55.0,FAIL,heading is over tolerance: 55.00deg
2,2026-05-19 05:03:36.971458,09:19:04+00:00,37.42337,-122.07834666666666,16.149440000000002,323.87,True,3.8756159791084412,True,1.0,False,54.75999999999999,FAIL,heading is over tolerance: 54.76deg
2,2026-05-19 05:03:37.475314,09:19:05+00:00,37.42337,-122.07839666666666,16.130920000000003,323.87,True,3.7616418075342097,True,1.0,False,54.420000000000016,FAIL,heading is over tolerance: 54.42deg
2,2026-05-19 05:03:37.978368,09:19:06+00:00,37.423368333333336,-122.07844833333333,16.1124,323.87,True,3.875616063183921,True,1.0,False,54.420000000000016,FAIL,heading is over tolerance: 54.42deg
2,2026-05-19 05:03:38.482593,09:19:07+00:00,37.423368333333336,-122.07849833333333,16.07536,324.11,True,3.7616418872040067,True,1.0,False,54.660000000000025,FAIL,heading is over tolerance: 54.66deg
2,2026-05-19 05:03:38.985688,09:19:08+00:00,37.423368333333336,-122.07855,16.05684,324.45,True,3.9063938643100187,True,1.0,False,55.0,FAIL,heading is over tolerance: 55.00deg
2,2026-05-19 05:03:39.489875,09:19:09+00:00,37.423366666666666,-122.0786,16.038320000000002,324.45,True,3.72966984725466,True,1.0,False,55.0,FAIL,heading is over tolerance: 55.00deg
2,2026-05-19 05:03:39.992613,09:19:10+00:00,37.423366666666666,-122.07865166666667,16.0198,324.45,True,3.9063939482056624,True,1.0,False,55.0,FAIL,heading is over tolerance: 55.00deg
2,2026-05-19 05:03:40.496072,09:19:11+00:00,37.423366666666666,-122.07870333333334,16.00128,324.45,True,3.9063939482056624,True,1.0,False,55.0,FAIL,heading is over tolerance: 55.00deg
2,2026-05-19 05:03:40.998694,09:19:12+00:00,37.423365,-122.078755,15.96424,323.48,True,4.021677830092898,True,1.0,False,54.03000000000003,FAIL,heading is over tolerance: 54.03deg
2,2026-05-19 05:03:41.502838,09:19:13+00:00,37.423363333333334,-122.078805,15.96424,320.16,True,3.8534816631046773,True,1.0,False,50.710000000000036,FAIL,heading is over tolerance: 50.71deg
2,2026-05-19 05:03:42.005874,09:19:14+00:00,37.42336,-122.07885666666667,15.96424,320.16,True,3.9875011018193707,True,1.0,False,50.710000000000036,FAIL,heading is over tolerance: 50.71deg
